property_id,lat,lng,addr_street,Suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
23674,-37.611475,144.91190500000002,5 Feathertop Court,GREENVALE,7735000,house,2011,5,2,2,SC_016,2077.46,40221,2971.73,45.89,0,hospital_104,4430.1,S_178,2753.38
16439,-37.704826000000004,144.940124,123 North Street,HADFIELD,7973000,house,2011,3,1,3,SC_030,3193.93,19961,1714.74,35.0,0,hospital_184,5188.97,S_004,273.25
23381,-37.650166,144.900479,12 Arkley Drive,GREENVALE,10640000,house,2013,3,2,3,SC_072,1916.84,44817,2556.54,39.9,0,hospital_104,1758.24,S_211,2000.54
86914,-37.8904953,144.99697880000002,59 Murphy Street,BRIGHTON,14560000,house,2009,3,1,2,SC_015,2816.94,19954,726.03,17.0,0,hospital_116,1219.26,S_193,882.89
85543,-37.882394,145.010234,33 Hopetoun Street,ELSTERNWICK,22230000,house,2014,4,2,2,SC_023,2948.78,19954,861.27,17.0,0,hospital_079,329.96,S_193,633.45
69618,-37.87487793,145.0752564,160 Ashburn Grove,ASHBURTON,9090000,house,2009,3,1,2,SC_042,1453.83,19838,563.57,23.0,0,hospital_098,1484.79,S_026,1582.81
74654,-37.89195633,145.0495911,16 Mernda Avenue,CARNEGIE,12600000,house,2008,4,2,2,SC_041,1130.45,19942,693.54,32.78,0,hospital_126,2822.88,S_015,764.99
32267,-37.754117,145.019938,209 Dundas Street,PRESTON,6345000,house,2014,4,1,2,SC_047,1959.03,20014,1883.38,23.73,0,hospital_039,1403.86,S_105,1474.76
58260,-37.82167435,145.1484375,60 Laburnum Street,BLACKBURN,14365000,house,2009,4,2,2,SC_002,2041.61,19898,225.99,35.04,0,hospital_060,1424.71,S_018,1089.16
35171,-37.72468567,145.0095825,53 Northernhay Street,RESERVOIR,8712000,house,2007,3,2,2,SC_103,1789.4,20011,728.5,29.73,0,hospital_139,1287.37,S_085,1507.36
81857,-37.990982,145.24733500000002,18 Laurel Avenue,DOVETON,2696000,house,2014,3,1,2,SC_077,1583.55,19888,3301.44,54.44,0,hospital_119,2572.86,S_195,1742.16
5354,-37.86446762,144.8447113,8 Sussex Street,SEAHOLME,5850000,house,2009,4,1,2,SC_033,4211.03,19927,499.93,28.0,0,hospital_141,4123.63,S_128,1351.29
82266,-37.99698639,145.2519531,5/38 Frawley Road,EUMEMMERRING,4454000,house,2009,2,1,1,SC_077,967.33,19885,2789.51,59.29,0,hospital_119,3180.83,S_212,1479.93
27475,-37.578897,144.934901,62 Creighton Way,CRAIGIEBURN,3128000,house,2016,3,2,2,SC_005,1362.7,40221,2657.26,45.89,0,hospital_104,8093.97,S_178,1683.1
26197,-37.594087,144.925341,27  Studley Street,CRAIGIEBURN,4125000,house,2016,3,2,2,SC_016,1024.06,40221,1804.15,45.89,0,hospital_104,6316.6,S_178,763.81
56634,-37.844276,145.11821899999998,38 Glengarry Avenue,BURWOOD,10692000,house,2014,3,1,2,SC_037,2832.88,20042,2803.22,30.56,0,hospital_047,1366.37,S_097,1707.61
68891,-37.862202,145.030451,1A Nicholls Street,MALVERN,15600000,house,2013,3,2,1,SC_023,1901.89,19944,462.3,20.25,0,hospital_157,239.05,S_235,261.47
34874,-37.714431,144.982885,4 Kelverne Street,RESERVOIR,6300000,house,2015,2,1,2,SC_103,3264.56,19962,1967.36,33.0,0,hospital_139,1381.06,S_030,1689.63
74369,-37.880076,145.017648,5 Edinburgh Avenue,CAULFIELD,8700000,house,2016,4,1,2,SC_023,2257.26,19954,1561.04,17.0,0,hospital_080,484.09,S_166,899.68
21866,-37.74996185,144.9725494,12 Franklin Street,COBURG,5022000,house,2009,3,1,1,SC_030,2777.72,19966,1069.94,26.0,0,hospital_144,728.59,S_173,994.91
76240,-37.904922,145.101378,47 George Street,OAKLEIGH,10680000,house,2014,2,1,2,SC_087,2529.1,19916,684.02,36.2,0,hospital_166,748.57,S_026,2479.02
32340,-37.738141999999996,144.986736,22a Grandview Road,PRESTON,8866000,house,2014,2,3,2,SC_103,1348.88,20012,1215.04,27.73,0,hospital_144,2428.14,S_030,991.02
13508,-37.722435,144.7654572,8 Sandstone Court,DELAHEY,2805000,house,2008,3,2,2,SC_048,2412.01,20000,2493.06,39.0,0,hospital_057,6048.43,S_094,2433.4
77012,-37.923832,145.125991,84 Kanooka Grove,CLAYTON,7800000,house,2009,3,1,0,SC_087,5545.14,19915,488.41,39.21,0,hospital_076,528.24,S_169,688.46
9612,-37.857836999999996,144.72253,62 Cuthbert Avenue,TRUGANINA,3690000,house,2013,4,2,2,SC_053,1820.76,46468,2566.5,32.78,0,hospital_073,4349.48,S_007,2083.85
488,-37.7951,144.887706,19 Adelaide Street,FOOTSCRAY,6567000,house,2014,2,1,1,SC_043,2309.91,20023,775.61,19.75,0,hospital_056,256.19,S_201,1103.0
62485,-37.834107,145.243557,10 Simla Court,HEATHMONT,11305000,house,2015,4,1,3,SC_032,2707.49,19871,649.89,46.0,0,hospital_179,2213.6,S_139,2276.18
60720,-37.831348,145.205727,4 Adele Street,VERMONT,11917000,house,2012,3,1,2,SC_088,2660.53,19901,1518.85,41.55,0,hospital_010,2540.65,S_202,2723.32
64,-37.853746,144.980102,506/81 Queens Road,MELBOURNE,2040000,house,2015,1,1,1,SC_066,1384.84,19958,978.31,9.0,0,hospital_155,1084.69,S_017,1643.83
64422,-37.807014,145.272394,4 Field Street,CROYDON,7205000,house,2015,3,2,2,SC_022,1289.28,19878,1476.98,51.25,0,hospital_164,1480.05,S_055,1206.01
83962,-37.85409927,144.98439030000003,3a Henry Street,WINDSOR,8190000,house,2007,3,2,2,SC_066,1106.85,19958,700.82,9.0,0,hospital_103,941.55,S_017,1674.67
65157,-37.808362,145.319124,16 Hillview Drive,KILSYTH,4750000,house,2016,3,1,1,SC_022,3334.23,19877,2694.22,55.25,0,hospital_164,5587.92,S_224,1036.93
1924,-37.780203,144.87032299999998,19 Omar Street,MAIDSTONE,7044000,house,2013,3,2,3,SC_052,1592.83,20022,2217.47,21.75,0,hospital_056,2005.32,S_131,1547.89
72709,-37.86968994,145.28973390000002,1/13 Buchanan Street,BORONIA,3735000,house,2009,3,1,2,SC_049,3195.97,19869,1130.7,53.14,0,hospital_049,1002.26,S_146,916.76
13139,-37.704873,144.771198,40 Silverdene Avenue,SYDENHAM,13560000,house,2013,3,1,1,SC_107,4048.94,20000,492.67,39.0,0,hospital_057,7270.79,S_094,527.73
84522,-37.87418365,144.9947205,53 Sycamore Grove,BALACLAVA,7920000,house,2009,3,1,1,SC_015,1374.44,19955,197.06,15.0,0,hospital_009,882.99,S_133,200.54
23916,-37.69701767,144.9677582,11 Selola Court,FAWKNER,10257000,house,2009,3,1,2,SC_030,4234.31,19961,882.21,35.0,0,hospital_139,3514.85,S_161,1180.35
75299,-37.904877,145.071508,54 Wallace Avenue,MURRUMBEENA,10140000,house,2011,3,1,2,SC_087,2035.03,19918,1236.02,32.2,0,hospital_159,1965.84,S_167,2034.79
83600,-37.851167,145.004021,18 Wrights Terrace,PRAHRAN,10440000,house,2014,2,1,0,SC_066,1014.23,19947,750.44,20.7,0,hospital_132,539.22,S_115,364.43
63173,-37.795576000000004,145.268135,1 Banool Court,CROYDON,4400000,house,2010,4,2,2,SC_022,1371.3,19878,1096.37,51.25,0,hospital_164,1748.32,S_181,1132.63
20353,-37.770524,144.969889,104 Evans Street,BRUNSWICK,11250000,house,2015,3,2,2,SC_103,4452.45,19968,958.77,21.0,0,hospital_144,1572.34,S_074,873.42
13084,-37.699386600000004,144.7537384,4 Gregg Court,HILLSIDE,2400000,house,2008,3,2,2,SC_048,3889.49,20000,1810.88,39.0,0,hospital_057,8653.56,S_163,614.7
39817,-37.715127,145.034221,17 Eagle Avenue,KINGSBURY,13260000,house,2016,4,2,3,SC_047,2629.92,20009,2319.62,33.9,0,hospital_025,814.61,S_225,1191.52
83551,-37.851271000000004,144.996208,15-17 Regent Street,PRAHRAN,3720000,house,2011,1,1,0,SC_066,499.26,19958,591.1,9.0,0,hospital_097,435.43,S_115,873.55
43627,-37.709978,145.094696,25 Medbury Avenue,WATSONIA,6526000,house,2010,3,1,1,SC_017,5593.25,19984,966.31,34.64,0,hospital_075,1122.1,S_020,754.66
45052,-37.691389,145.103802,4 Wala Place,GREENSBOROUGH,5698000,house,2010,4,2,2,SC_062,4705.41,19985,1452.48,38.64,0,hospital_075,1540.38,S_210,1308.81
59476,-37.817141,145.197767,17 Church Street,MITCHAM,6972000,house,2014,2,1,1,SC_088,1618.01,19900,518.56,39.9,0,hospital_010,811.23,S_202,2039.03
92956,-37.989828,145.08652800000002,20 MacGregor Street,PARKDALE,8890000,house,2012,3,1,2,SC_003,2093.17,19864,965.34,42.35,0,hospital_001,1204.46,S_003,1041.31
47123,-37.710460999999995,145.13411399999998,39 Nerreman Gateway,ELTHAM,15450000,house,2016,4,2,2,SC_051,4676.08,19986,1233.09,40.86,0,hospital_075,2557.44,S_194,2163.27
44004,-37.716511,145.101504,1/185 Elder Street,GREENSBOROUGH,5304000,house,2013,3,1,2,SC_017,5246.02,19985,1518.72,38.64,0,hospital_075,1323.88,S_020,1321.52
12738,-37.7063179,144.7624512,24 Chittenup Bend,SYDENHAM,4750000,house,2008,3,2,2,SC_048,3492.32,20000,1183.56,39.0,0,hospital_057,7573.8,S_094,1293.57
59324,-37.819554,145.204128,11 Lake Avenue,MITCHAM,6800000,house,2009,3,1,0,SC_088,2159.12,19901,764.97,41.55,0,hospital_010,1343.06,S_040,2324.92
92648,-37.98637009,145.0849762,12 Ivy Street,PARKDALE,8500000,house,2009,2,1,2,SC_003,1733.89,19864,1064.67,42.35,0,hospital_001,1165.52,S_003,731.17
23373,-37.649587,144.89828500000002,11 Wallace Drive,GREENVALE,7345000,house,2012,3,2,2,SC_075,1829.98,44817,2757.65,39.9,0,hospital_104,1954.53,S_211,1806.02
11820,-37.716978000000005,144.827278,32 Hopkins Avenue,KEILOR,10491000,house,2012,4,2,2,SC_107,2094.14,20001,3255.2,36.0,0,hospital_005,4965.57,S_222,2414.78
39251,-37.754422999999996,145.042241,9 Lime Court,BELLFIELD,8050000,house,2010,3,1,1,SC_001,1502.41,19934,1449.42,25.92,0,hospital_090,1078.93,S_219,1539.86
57830,-37.815284000000005,145.161607,21 Elder Street,BLACKBURN,11280000,house,2012,3,1,2,SC_002,979.77,19898,1150.34,35.04,0,hospital_060,2026.77,S_202,1604.12
27090,-37.601993,144.933295,5 Donat Court,CRAIGIEBURN,3185000,house,2012,3,1,0,SC_110,717.72,40221,884.38,45.89,0,hospital_104,5539.2,S_005,659.82
94488,-37.911514000000004,145.04578700000002,1 Wembley Grove,MCKINNON,14070000,house,2012,3,2,1,SC_046,3183.15,19940,671.18,36.78,0,hospital_159,2204.18,S_107,949.18
65427,-37.8021685,145.3117341,537 Mt Dandenong Road,KILSYTH,7191000,house,2010,3,1,1,SC_022,2543.68,19877,1940.0,55.25,0,hospital_164,4976.88,S_224,121.78
4003,-37.846112,144.872079,1 Monmouth Street,NEWPORT,6525000,house,2010,3,1,0,SC_033,3104.49,19994,1080.94,20.47,0,hospital_141,2493.44,S_056,2550.17
32339,-37.74288189999999,144.9892022,229 Gilbert Road,PRESTON,18700000,house,2013,1,2,1,SC_103,1180.68,20013,1009.22,25.73,0,hospital_144,2153.59,S_084,1360.17
20552,-37.762824,144.952737,148 Hope Street,BRUNSWICK,5800000,house,2015,3,1,1,SC_030,3393.84,19967,721.19,23.0,0,hospital_011,1037.99,S_074,1006.28
35559,-37.725864,144.99686100000002,76 Powell Street,RESERVOIR,10353000,house,2014,3,1,1,SC_103,1591.63,20011,592.26,29.73,0,hospital_139,929.49,S_030,1242.38
43797,-37.7165864,145.0761977,45 Wattle Drive,WATSONIA,8670000,house,2013,3,2,1,SC_017,4413.02,19984,916.49,34.64,0,hospital_037,2344.46,S_020,2483.98
74804,-37.893615000000004,145.061096,21 McLaurin Road,CARNEGIE,23800000,house,2016,3,1,3,SC_041,1009.55,19919,670.0,30.24,0,hospital_108,2951.25,S_015,778.17
45116,-37.696376799999996,145.1170654,45 Greenhill Road,GREENSBOROUGH,6384000,house,2009,5,3,2,SC_051,4529.45,19985,1146.59,38.64,0,hospital_075,1386.44,S_210,1480.24
76140,-37.904583,145.10203,38 George Street,OAKLEIGH,13651000,house,2014,2,1,1,SC_087,2541.95,19916,716.85,36.2,0,hospital_166,686.47,S_026,2484.18
33013,-37.750844,144.988259,6 Gilbert Road,PRESTON,5288000,house,2013,2,2,2,SC_103,1738.8,20014,1021.38,23.73,0,hospital_144,1578.79,S_105,1353.23
56938,-37.854279999999996,145.120195,9 Leonard Street,BURWOOD,7568000,house,2011,3,1,0,SC_042,3598.23,19840,2265.88,28.0,0,hospital_047,1731.18,S_097,1259.27
9864,-37.901021,144.63353700000002,7 Wallara Rd,WERRIBEE,3360000,house,2015,3,2,1,SC_012,3699.57,19921,2429.56,39.75,0,hospital_073,4831.7,S_050,2722.88
6637,-37.78078079,144.8401337,34 Dulcie Street,SUNSHINE,4400000,house,2009,3,1,2,SC_102,602.44,20021,1073.67,25.73,0,hospital_174,752.78,S_080,626.38
62204,-37.798857,145.241737,69 Mullum Mullum Road,RINGWOOD,18560000,house,2012,3,1,1,SC_032,1919.43,19879,1637.97,47.0,0,hospital_105,1372.15,S_157,1187.94
39726,-37.71487808,145.0330963,15 Golf Avenue,KINGSBURY,8160000,house,2009,3,2,2,SC_047,2646.41,20009,2217.13,33.9,0,hospital_025,917.44,S_225,1181.05
6666,-37.799744,144.816319,36 Roberts Crescent,SUNSHINE WEST,2970000,house,2010,3,1,3,SC_102,2462.12,20021,1917.88,25.73,0,hospital_174,2838.74,S_130,933.57
37627,-37.629239,145.029868,6 Rocky Court,EPPING,8928000,house,2016,4,2,2,SC_062,5503.49,20005,2576.88,44.0,0,hospital_053,2751.94,S_196,2004.69
83004,-37.8840092,145.2441621,113 Allister Avenue,KNOXFIELD,4545000,house,2014,3,1,0,SC_073,5681.87,19869,4401.04,53.14,0,hospital_002,3814.32,S_027,1936.47
20322,-37.773164,144.95811799999998,10 Ivy Street,BRUNSWICK,6100000,house,2011,2,1,0,SC_011,3833.18,19969,209.66,20.0,0,hospital_102,1405.75,S_074,409.32
69720,-37.86941147,145.105423,20 Cleveland Road,ASHWOOD,8120000,house,2009,4,1,2,SC_042,1508.32,19840,748.98,28.0,0,hospital_089,1661.65,S_112,1077.03
43529,-37.704068,145.083566,171 Watsonia Rd,WATSONIA,6370000,house,2011,3,2,1,SC_062,5834.4,19984,767.23,34.64,0,hospital_075,1967.63,S_020,1454.73
16662,-37.710838,144.907923,18 Dromana Street,GLENROY,6539000,house,2010,2,1,1,SC_010,1879.23,20032,1078.2,32.83,0,hospital_184,3511.23,S_209,1514.82
58915,-37.815400200000006,145.1823091,35 Knightsbridge Avenue,NUNAWADING,7191000,house,2012,4,3,2,SC_088,498.64,19899,872.29,36.9,0,hospital_010,1174.04,S_202,1088.14
96968,-38.00579071,145.2784576,6 Marson Crescent,HALLAM,3410000,house,2009,3,2,2,SC_077,2645.61,19885,1532.68,59.29,0,hospital_069,3582.23,S_212,1128.61
47049,-37.713413,145.15153999999998,31 Pryor Street,ELTHAM,19600000,house,2016,3,2,0,SC_051,4482.71,19987,327.76,44.67,0,hospital_075,4126.55,S_194,595.67
13977,-37.759219,144.91094099999998,19 Locke Street,ESSENDON,13320000,house,2012,3,2,2,SC_085,2473.58,20037,584.36,20.86,0,hospital_128,913.98,S_025,1322.88
3329,-37.82084656,144.8807068,30 Bena Street,YARRAVILLE,7990000,house,2009,2,1,2,SC_033,3054.75,19996,983.69,15.3,0,hospital_056,3122.65,S_201,2705.87
31007,-37.764912,145.017552,247 Darebin Road,THORNBURY,9618000,house,2015,3,1,3,SC_001,2158.93,19930,1588.32,18.92,0,hospital_035,882.7,S_105,1968.5
91503,-37.980418,145.04678,3 Armstrong Street,BEAUMARIS,11830000,house,2012,4,2,2,SC_079,3518.4,19865,1621.23,40.35,0,hospital_055,465.51,S_011,1379.1
35485,-37.723051,145.01549599999998,7 Mendip Road,RESERVOIR,4424000,house,2013,2,1,2,SC_047,2163.27,20010,1015.55,32.9,0,hospital_139,1652.24,S_225,1183.46
87128,-37.898893,145.005152,8 Rose Street,BRIGHTON,13520000,house,2014,4,3,2,SC_015,3989.39,19953,259.47,19.08,0,hospital_013,763.88,S_151,819.45
78627,-37.941463,145.160621,14 Mein Street,SPRINGVALE,8280000,house,2016,3,1,1,SC_073,4505.83,19913,1094.64,44.26,0,hospital_124,3672.81,S_075,1554.19
95970,-37.921626,145.039283,56 Mitchell Street,BENTLEIGH,19890000,house,2014,4,3,2,SC_046,1991.39,19939,509.02,38.78,0,hospital_110,1290.78,S_107,340.18
33183,-37.736115000000005,145.006033,77 Wilcox Street,PRESTON,13345000,house,2014,4,1,0,SC_103,527.55,20012,562.61,27.73,0,hospital_139,2180.7,S_085,303.24
3033,-37.820276,144.88763500000002,2 Hance Street,YARRAVILLE,9328000,house,2010,3,1,2,SC_033,3664.17,19996,532.5,15.3,0,hospital_056,3024.24,S_201,2357.63
58203,-37.822804999999995,145.16321499999998,53 Glen Ebor Avenue,BLACKBURN,12600000,house,2014,3,2,2,SC_002,820.33,19899,1055.61,36.9,0,hospital_060,1292.83,S_202,1150.13
47432,-37.714749,145.16519399999999,66 Wycliffe Crescent,ELTHAM,5335000,house,2012,4,2,2,SC_051,4598.28,19987,1535.59,44.67,0,hospital_075,5333.22,S_194,634.11
80557,-37.98469543,145.1792755,9 Currawong Street,KEYSBOROUGH,3652000,house,2009,3,1,2,SC_057,1034.9,19889,1297.49,51.33,0,hospital_096,1231.01,S_079,1107.86
25414,-37.588607,144.919119,14 Midhurst Court,CRAIGIEBURN,4056000,house,2011,3,1,2,SC_016,665.73,40221,2592.06,45.89,0,hospital_104,6912.63,S_178,1443.36
64895,-37.78144,145.293978,8 Parsons Street,CROYDON,11765000,house,2015,3,2,2,SC_022,2185.7,19877,1662.26,55.25,0,hospital_164,4470.51,S_181,1982.52
54399,-37.83231,145.030135,30 Fordholm Road,HAWTHORN,27150000,house,2013,3,2,2,SC_083,1402.73,19909,709.87,11.0,0,hospital_127,907.82,S_208,1451.78
46926,-37.713508000000004,145.151078,25 Pryor Street,ELTHAM,7000000,house,2010,3,1,0,SC_051,4499.86,19987,286.76,44.67,0,hospital_075,4089.3,S_194,631.77
55839,-37.835245,145.080217,6 Remon Avenue,CAMBERWELL,16480000,house,2010,3,1,1,SC_099,2296.89,19851,873.65,30.0,0,hospital_168,2522.25,S_160,810.78
28676,-37.795955,144.986995,65 Budd Street,COLLINGWOOD,13132000,house,2010,3,2,1,SC_008,2325.37,19975,746.51,11.27,0,hospital_178,1485.93,S_060,694.42
92867,-37.996207,145.09034,19 Elliot Street,PARKDALE,14280000,house,2010,3,2,2,SC_003,2793.63,19863,1178.71,45.75,0,hospital_001,1656.65,S_119,1357.63
79329,-37.940437,145.153391,7 Whitworth Ave,SPRINGVALE,3640000,house,2013,3,1,1,SC_073,4758.97,19913,1009.86,44.26,0,hospital_076,3552.57,S_075,1460.38
46396,-37.704578999999995,145.17156,10 Crofton Court,ELTHAM,4280000,house,2011,4,2,2,SC_051,3595.29,19987,2316.77,44.67,0,hospital_075,5785.97,S_194,1664.84
53253,-37.814995,145.002023,40 Kent Street,RICHMOND,15600000,house,2016,3,1,1,SC_068,2638.15,19978,932.2,7.31,0,hospital_042,283.84,S_076,825.74
19473,-37.65778732,144.9304352,6 KIATA COURT,COOLAROO,2820000,house,2009,3,1,0,SC_072,1066.52,44817,526.36,39.9,0,hospital_104,1184.27,S_153,2388.93
87528,-37.944345,145.003924,23 Bridge Street,HAMPTON,36890000,house,2011,5,3,2,SC_046,3069.35,19948,668.6,29.08,0,hospital_036,214.07,S_088,815.71
71668,-37.855244,145.241706,57 Chartwell Drive,WANTIRNA,6495000,house,2013,3,1,2,SC_032,4863.84,19870,2767.75,50.0,0,hospital_179,1403.42,S_227,2274.93
41566,-37.744376,145.073579,13 Laane Avenue,ROSANNA,6056000,house,2010,3,1,1,SC_017,1343.36,19936,675.67,28.62,0,hospital_066,1594.85,S_100,1707.05
83639,-37.852937,144.9844,2 Gladstone Street,WINDSOR,8140000,house,2009,3,1,0,SC_066,1022.03,19958,612.47,9.0,0,hospital_155,821.23,S_017,1798.95
616,-37.804355,144.885284,21 Williamstown Road,SEDDON,8789000,house,2010,3,1,1,SC_043,2406.45,20023,283.47,19.75,0,hospital_056,1251.88,S_201,1189.19
19755,-37.67766571,144.8983002,47 Raleigh Street,WESTMEADOWS,2336000,house,2008,3,2,0,SC_059,1661.68,20030,1970.99,36.83,0,hospital_104,3579.21,S_153,2057.73
44529,-37.68615,145.103084,2 Lear Court,GREENSBOROUGH,4320000,house,2014,4,2,2,SC_062,4138.25,19985,2033.41,38.64,0,hospital_075,2126.97,S_210,1888.04
27857,-37.56966,144.921712,87 Charteris Drive,CRAIGIEBURN,5655000,house,2014,4,2,2,SC_005,557.99,40221,4055.48,45.89,0,hospital_104,9021.53,S_178,2918.26
25514,-37.584033000000005,144.934851,15 Princes Circuit,CRAIGIEBURN,5415000,house,2012,3,2,2,SC_110,1634.25,40221,2115.91,45.89,0,hospital_104,7529.19,S_178,1112.03
72531,-37.849771999999994,145.257514,63 Begonia Avenue,BAYSWATER,6880000,house,2010,5,2,2,SC_032,4831.94,19870,1293.55,50.0,0,hospital_002,1132.06,S_139,1119.19
63386,-37.797002,145.259499,11 Cutts Avenue,CROYDON,12000000,house,2015,4,2,2,SC_022,2087.02,19879,1856.26,47.0,0,hospital_164,1245.88,S_157,389.37
66393,-37.77141571,145.3191071,42 Old Kent Road,MOOROOLBARK,5967000,house,2009,3,1,2,SC_084,1545.28,19877,1597.14,55.25,0,hospital_113,3310.94,S_168,1377.04
65726,-37.7728,145.321278,128 Hayrick Lane,MOOROOLBARK,6020000,house,2010,4,2,2,SC_084,1754.18,19877,1542.4,55.25,0,hospital_113,3185.35,S_168,1548.56
25790,-37.571164,144.919599,2 Bridgehaven Drive,CRAIGIEBURN,10455000,house,2011,4,2,2,SC_005,386.74,40221,4002.7,45.89,0,hospital_104,8853.68,S_178,2841.81
16476,-37.705193,144.930935,13 Isla Avenue,GLENROY,9452000,house,2015,3,1,1,SC_030,3468.69,20032,1210.07,32.83,0,hospital_184,4716.68,S_209,617.34
45249,-37.69062805,145.0906372,52 Eastgate Drive,GREENSBOROUGH,6300000,house,2009,3,2,2,SC_062,4359.35,19985,2146.26,38.64,0,hospital_075,2098.92,S_210,1741.85
88033,-37.940319,145.058301,1/30 Matilda Road,MOORABBIN,11336000,house,2016,3,1,2,SC_046,1754.5,19872,1701.26,41.4,0,hospital_110,2054.18,S_069,1802.96
10167,-37.789408,144.93340800000001,18 Collett Street,KENSINGTON,10950000,house,2014,3,2,0,SC_011,1708.63,20040,453.29,14.86,0,hospital_114,639.08,S_086,546.0
33766,-37.722802,144.986882,13 Kennedy Street,RESERVOIR,6320000,house,2015,3,2,1,SC_103,2291.22,20011,1531.73,29.73,0,hospital_139,1143.7,S_030,811.16
60155,-37.82405,145.195907,6 Simpson Street,MITCHAM,6390000,house,2012,4,2,2,SC_088,1529.31,19900,756.12,39.9,0,hospital_010,1521.79,S_202,1731.13
63285,-37.774319,145.292126,1/371-373 Maroondah Highway,CROYDON NORTH,6160000,house,2016,2,1,1,SC_084,2631.04,19877,2128.49,55.25,0,hospital_164,4917.94,S_181,2604.4
78061,-37.930823,145.164867,41 Glencairn Street,MULGRAVE,6105000,house,2011,4,1,3,SC_073,3302.09,19913,2308.87,44.26,0,hospital_076,4017.77,S_067,2152.76
41195,-37.685047,145.053434,8 Tamara Court,BUNDOORA,7950000,house,2010,4,2,2,SC_062,4667.13,20007,3489.06,38.9,0,hospital_041,1101.25,S_155,1524.99
57145,-37.821523,145.07703899999998,20 Hopetoun Avenue,CANTERBURY,24800000,house,2011,3,2,2,SC_099,1700.09,19893,494.13,28.78,0,hospital_064,2902.49,S_160,1591.41
41912,-37.739783,145.084606,24 Cheryl Grove,VIEWBANK,12750000,house,2015,4,2,2,SC_017,2273.28,19936,1661.62,28.62,0,hospital_066,2645.83,S_100,2584.57
35146,-37.70687866,145.02577209999998,51 St Vigeons Road,RESERVOIR,5760000,house,2009,3,1,2,SC_047,3548.22,20009,1436.07,33.9,0,hospital_025,1900.02,S_225,2024.03
56725,-37.857706,145.097467,46 Harrison Avenue,BURWOOD,12000000,house,2012,4,2,2,SC_042,2247.74,19848,1494.31,36.0,0,hospital_089,292.69,S_112,1025.54
35837,-37.685231,145.034899,10 Loddon Court,THOMASTOWN,6160000,house,2010,3,2,2,SC_062,5816.5,20007,1896.47,38.9,0,hospital_041,2565.93,S_228,2101.23
2215,-37.78927231,144.8793488,37 Howard Street,MAIDSTONE,5475000,house,2009,3,1,0,SC_043,1643.4,20023,1491.24,19.75,0,hospital_056,739.87,S_149,1643.5
77128,-37.946503,145.10110500000002,165 Elder Street South,CLARINDA,13065000,house,2015,5,3,2,SC_003,2938.13,19915,2968.13,39.21,0,hospital_109,2923.6,S_170,2537.88
23866,-37.714372,144.973016,1/22 Tyrrell Crescent,FAWKNER,7390000,house,2010,3,1,1,SC_030,2844.71,19962,1098.54,33.0,0,hospital_139,2233.74,S_030,1932.91
58422,-37.807787,145.17841299999998,1 Olwen Street,NUNAWADING,6672000,house,2012,3,1,1,SC_088,1288.44,19899,1459.88,36.9,0,hospital_070,1373.2,S_202,1805.1
